Minimo	Corrida
48	62
48	1516
48	3956
48	4976
48	5040
48	7131
48	9805
49	130
49	383
49	578
49	736
49	760
49	845
49	939
49	960
49	997
49	1042
49	1186
49	1192
49	1213
49	1296
49	1826
49	1910
49	1932
49	2016
49	2187
49	2205
49	2221
49	2265
49	2267
49	2386
49	2424
49	2445
49	2475
49	2612
49	2823
49	3140
49	3171
49	3235
49	3324
49	3386
49	3585
49	3626
49	3674
49	4072
49	4101
49	4181
49	4230
49	4278
49	4382
49	4397
49	4412
49	4461
49	4462
49	4470
49	4722
49	4767
49	4830
49	4943
49	4968
49	5029
49	5332
49	5553
49	5650
49	5740
49	5829
49	5847
49	5852
49	5873
49	6272
49	6646
49	6785
49	6863
49	6896
49	6903
49	6946
49	6963
49	6964
49	6992
49	7053
49	7119
49	7139
49	7257
49	7260
49	7300
49	7345
49	7375
49	7397
49	7442
49	7482
49	7498
49	7722
49	7740
49	7872
49	8158
49	8170
49	8174
49	8187
49	8301
49	8321
49	8432
49	8445
49	8576
49	8594
49	8629
49	8668
49	8778
49	8970
49	9066
49	9147
49	9190
49	9251
49	9274
49	9319
49	9410
49	9497
49	9522
49	9693
49	9725
49	9732
49	9799
50	5
50	6
50	14
50	24
50	41
50	55
50	59
50	66
50	75
50	90
50	98
50	101
50	114
50	124
50	137
50	162
50	176
50	178
50	204
50	205
50	223
50	231
50	233
50	268
50	271
50	277
50	281
50	286
50	293
50	296
50	309
50	315
50	320
50	325
50	333
50	341
50	372
50	388
50	406
50	422
50	424
50	431
50	449
50	467
50	481
50	487
50	489
50	501
50	522
50	533
50	536
50	549
50	550
50	555
50	567
50	579
50	594
50	599
50	601
50	603
50	628
50	633
50	643
50	647
50	649
50	650
50	654
50	661
50	676
50	702
50	707
50	719
50	723
50	733
50	738
50	752
50	777
50	797
50	807
50	809
50	823
50	828
50	830
50	832
50	850
50	853
50	859
50	877
50	883
50	885
50	893
50	900
50	926
50	936
50	937
50	945
50	954
50	961
50	962
50	970
50	980
50	983
50	987
50	1015
50	1019
50	1025
50	1027
50	1031
50	1048
50	1059
50	1066
50	1074
50	1081
50	1082
50	1087
50	1090
50	1093
50	1102
50	1104
50	1106
50	1126
50	1176
50	1177
50	1185
50	1189
50	1195
50	1209
50	1223
50	1229
50	1241
50	1253
50	1267
50	1269
50	1290
50	1294
50	1303
50	1321
50	1324
50	1343
50	1344
50	1351
50	1358
50	1362
50	1368
50	1384
50	1391
50	1410
50	1414
50	1417
50	1421
50	1433
50	1457
50	1465
50	1477
50	1478
50	1480
50	1495
50	1497
50	1518
50	1528
50	1529
50	1552
50	1558
50	1564
50	1588
50	1599
50	1604
50	1613
50	1625
50	1642
50	1651
50	1659
50	1680
50	1683
50	1693
50	1698
50	1702
50	1714
50	1720
50	1721
50	1722
50	1724
50	1729
50	1743
50	1749
50	1788
50	1800
50	1844
50	1865
50	1889
50	1919
50	1920
50	1938
50	1943
50	1945
50	1949
50	1951
50	1961
50	1973
50	1979
50	1998
50	1999
50	2001
50	2002
50	2011
50	2017
50	2018
50	2024
50	2036
50	2047
50	2062
50	2071
50	2082
50	2088
50	2101
50	2112
50	2116
50	2125
50	2169
50	2182
50	2198
50	2214
50	2225
50	2228
50	2259
50	2261
50	2263
50	2270
50	2277
50	2282
50	2290
50	2299
50	2312
50	2322
50	2336
50	2341
50	2343
50	2355
50	2361
50	2366
50	2372
50	2375
50	2399
50	2402
50	2405
50	2409
50	2417
50	2425
50	2435
50	2437
50	2443
50	2454
50	2466
50	2476
50	2489
50	2494
50	2525
50	2534
50	2535
50	2564
50	2565
50	2566
50	2580
50	2587
50	2590
50	2601
50	2625
50	2626
50	2629
50	2634
50	2654
50	2658
50	2672
50	2675
50	2701
50	2712
50	2724
50	2744
50	2793
50	2806
50	2814
50	2815
50	2837
50	2846
50	2856
50	2871
50	2873
50	2876
50	2882
50	2911
50	2928
50	2933
50	2936
50	2944
50	2953
50	2968
50	2972
50	3004
50	3018
50	3030
50	3034
50	3037
50	3042
50	3045
50	3084
50	3091
50	3094
50	3104
50	3114
50	3117
50	3118
50	3119
50	3142
50	3144
50	3149
50	3164
50	3178
50	3179
50	3207
50	3210
50	3222
50	3231
50	3234
50	3240
50	3246
50	3248
50	3251
50	3258
50	3274
50	3282
50	3294
50	3305
50	3314
50	3319
50	3326
50	3378
50	3379
50	3383
50	3393
50	3397
50	3400
50	3431
50	3438
50	3439
50	3476
50	3494
50	3499
50	3505
50	3519
50	3521
50	3522
50	3529
50	3531
50	3535
50	3555
50	3570
50	3580
50	3581
50	3584
50	3606
50	3613
50	3614
50	3625
50	3629
50	3631
50	3650
50	3665
50	3685
50	3712
50	3731
50	3735
50	3755
50	3761
50	3770
50	3773
50	3775
50	3776
50	3788
50	3789
50	3791
50	3795
50	3801
50	3814
50	3822
50	3842
50	3845
50	3851
50	3868
50	3876
50	3888
50	3905
50	3920
50	3922
50	3945
50	3952
50	3961
50	3963
50	3974
50	3995
50	3996
50	3998
50	4002
50	4013
50	4018
50	4020
50	4021
50	4027
50	4038
50	4071
50	4089
50	4090
50	4104
50	4115
50	4131
50	4140
50	4154
50	4156
50	4157
50	4191
50	4195
50	4201
50	4208
50	4222
50	4238
50	4262
50	4270
50	4287
50	4288
50	4295
50	4299
50	4323
50	4335
50	4345
50	4364
50	4392
50	4399
50	4416
50	4419
50	4482
50	4489
50	4503
50	4506
50	4523
50	4532
50	4539
50	4546
50	4548
50	4552
50	4553
50	4567
50	4568
50	4580
50	4582
50	4611
50	4627
50	4630
50	4651
50	4680
50	4689
50	4693
50	4718
50	4721
50	4729
50	4734
50	4741
