Minimo	Corrida
190	636
190	1985
190	6066
190	6800
190	8499
190	9568
191	1525
191	1579
191	2189
191	3985
191	5335
191	5447
191	5823
191	6824
191	9717
192	282
192	494
192	569
192	1532
192	1639
192	1795
192	1931
192	1942
192	2024
192	2159
192	2164
192	2251
192	2523
192	2541
192	2629
192	2998
192	3071
192	3240
192	3330
192	3344
192	3714
192	3902
192	4108
192	4135
192	4510
192	4841
192	4901
192	4973
192	5116
192	5265
192	5344
192	5720
192	5842
192	6704
192	7045
192	7137
192	7182
192	7398
192	7399
192	7513
192	8108
192	8185
192	8673
192	8739
192	8948
192	9752
193	239
193	273
193	345
193	372
193	500
193	507
193	517
193	626
193	651
193	719
193	735
193	804
193	944
193	984
193	999
193	1041
193	1070
193	1155
193	1295
193	1326
193	1327
193	1356
193	1499
193	1524
193	1581
193	1652
193	1697
193	1736
193	1866
193	1983
193	2025
193	2111
193	2118
193	2126
193	2135
193	2136
193	2173
193	2184
193	2292
193	2298
193	2398
193	2467
193	2574
193	2679
193	2713
193	2755
193	2762
193	2779
193	2841
193	2903
193	2917
193	3009
193	3101
193	3102
193	3117
193	3139
193	3147
193	3169
193	3212
193	3290
193	3371
193	3395
193	3470
193	3516
193	3754
193	3962
193	4104
193	4168
193	4284
193	4340
193	4351
193	4418
193	4554
193	4586
193	4644
193	4694
193	4732
193	4852
193	4895
193	4917
193	5059
193	5142
193	5212
193	5340
193	5504
193	5565
193	5587
193	5608
193	5656
193	5804
193	5810
193	5816
193	5869
193	5893
193	5915
193	5926
193	5997
193	6021
193	6057
193	6133
193	6142
193	6151
193	6248
193	6312
193	6325
193	6395
193	6442
193	6540
193	6622
193	6684
193	6743
193	6807
193	6910
193	6996
193	7025
193	7145
193	7183
193	7213
193	7548
193	7572
193	7576
193	7620
193	7630
193	7688
193	7713
193	7715
193	7716
193	7792
193	7799
193	7827
193	8067
193	8180
193	8276
193	8460
193	8483
193	8498
193	8528
193	8529
193	8558
193	8667
193	8684
193	8715
193	8772
193	8818
193	8856
193	8867
193	8898
193	8913
193	9079
193	9167
193	9226
193	9229
193	9317
193	9358
193	9408
193	9442
193	9551
193	9605
193	9802
193	9852
193	9974
194	8
194	81
194	112
194	119
194	163
194	208
194	266
194	291
194	292
194	302
194	317
194	324
194	335
194	444
194	459
194	483
194	492
194	510
194	540
194	561
194	570
194	585
194	611
194	613
194	644
194	672
194	689
194	704
194	722
194	766
194	780
194	814
194	817
194	839
194	891
194	913
194	934
194	936
194	989
194	1003
194	1026
194	1073
194	1102
194	1125
194	1133
194	1148
194	1181
194	1228
194	1233
194	1258
194	1268
194	1282
194	1284
194	1310
194	1359
194	1402
194	1417
194	1425
194	1454
194	1466
194	1473
194	1489
194	1503
194	1528
194	1534
194	1538
194	1580
194	1585
194	1594
194	1612
194	1642
194	1778
194	1814
194	1821
194	1852
194	1862
194	1869
194	1877
194	1893
194	1922
194	1943
194	1949
194	1997
194	2006
194	2010
194	2032
194	2035
194	2093
194	2154
194	2193
194	2257
194	2259
194	2296
194	2313
194	2323
194	2331
194	2341
194	2344
194	2459
194	2463
194	2492
194	2510
194	2581
194	2589
194	2592
194	2603
194	2619
194	2657
194	2686
194	2704
194	2716
194	2752
194	2754
194	2791
194	2811
194	2820
194	2821
194	2927
194	2967
194	2971
194	2972
194	2996
194	3010
194	3091
194	3093
194	3095
194	3132
194	3136
194	3144
194	3163
194	3270
194	3299
194	3301
194	3332
194	3353
194	3375
194	3394
194	3397
194	3416
194	3433
194	3448
194	3474
194	3490
194	3505
194	3547
194	3548
194	3581
194	3615
194	3677
194	3694
194	3704
194	3718
194	3721
194	3772
194	3780
194	3785
194	3810
194	3821
194	3825
194	3826
194	3836
194	3893
194	4018
194	4082
194	4087
194	4212
194	4218
194	4382
194	4391
194	4403
194	4410
194	4415
194	4421
194	4441
194	4444
194	4521
194	4558
194	4632
194	4656
194	4687
194	4765
194	4792
194	4834
194	4863
194	4864
194	4893
194	4903
194	4915
194	4965
194	5005
194	5052
194	5135
194	5146
194	5195
194	5207
194	5221
194	5240
194	5285
194	5317
194	5323
194	5356
194	5361
194	5372
194	5410
194	5418
194	5438
194	5464
194	5484
194	5518
194	5600
194	5643
194	5680
194	5695
194	5724
194	5726
194	5728
194	5782
194	5795
194	5809
194	5921
194	5935
194	5940
194	5949
194	5967
194	5981
194	6005
194	6035
194	6051
194	6078
194	6082
194	6207
194	6216
194	6222
194	6234
194	6332
194	6350
194	6373
194	6374
194	6413
194	6421
194	6448
194	6511
194	6520
194	6579
194	6596
194	6611
194	6613
194	6629
194	6720
194	6728
194	6817
194	6826
194	6855
194	6911
194	6917
194	6957
194	6970
194	6973
194	6980
194	6987
194	7010
194	7022
194	7024
194	7050
194	7054
194	7160
194	7163
194	7180
194	7186
194	7218
194	7252
194	7255
194	7318
194	7321
194	7327
194	7368
194	7390
194	7408
194	7460
194	7475
194	7520
194	7523
194	7534
194	7575
194	7597
194	7608
194	7680
194	7707
194	7743
194	7774
194	7807
194	7809
194	7858
194	7876
194	7880
194	7910
194	7919
194	7921
194	7925
194	8037
194	8051
194	8052
194	8147
194	8187
194	8189
194	8201
194	8210
194	8212
194	8232
194	8245
194	8255
194	8323
194	8340
194	8359
194	8368
194	8380
194	8392
194	8398
194	8405
194	8429
194	8453
194	8466
194	8512
194	8520
194	8534
194	8595
194	8599
194	8637
194	8674
194	8680
194	8685
194	8711
194	8745
194	8748
194	8765
194	8789
194	8823
194	8831
194	8834
194	8949
194	8977
194	9001
194	9078
194	9087
194	9163
194	9195
194	9207
194	9269
194	9293
194	9308
194	9319
194	9373
194	9436
194	9475
194	9485
194	9501
194	9537
194	9544
194	9555
194	9589
194	9594
194	9614
194	9674
194	9683
194	9704
194	9746
194	9774
194	9780
194	9887
194	9908
194	9954
195	11
195	26
195	32
195	37
195	77
195	97
195	113
195	121
195	122
195	129
195	141
195	144
195	151
195	195
195	196
195	206
195	216
195	219
195	252
195	285
195	290
195	299
195	313
195	325
195	328
195	334
195	359
195	363
195	365
195	386
195	394
195	399
195	402
195	406
195	454
195	469
195	474
195	480
195	495
195	516
195	521
195	522
195	532
195	559
195	579
195	590
195	602
195	622
195	628
195	661
195	687
195	730
195	739
195	748
195	750
195	756
195	764
195	770
195	772
195	782
195	803
195	824
195	847
195	856
195	863
195	869
195	873
195	877
195	903
195	910
195	938
195	957
195	975
195	979
195	995
195	998
195	1010
195	1012
195	1030
195	1045
195	1069
195	1079
195	1122
195	1131
195	1141
195	1177
195	1188
195	1214
195	1218
195	1222
195	1229
195	1239
195	1242
195	1251
195	1271
195	1273
195	1277
195	1297
195	1298
195	1312
195	1333
195	1344
195	1346
195	1351
195	1372
195	1378
195	1380
195	1386
195	1424
195	1429
195	1436
195	1438
195	1450
195	1451
195	1490
195	1504
195	1542
195	1549
195	1559
195	1569
195	1586
195	1595
195	1609
195	1624
195	1640
195	1643
195	1646
195	1654
195	1658
195	1671
195	1674
195	1683
195	1687
195	1701
195	1704
195	1720
195	1721
195	1723
195	1727
195	1754
195	1759
195	1768
195	1769
195	1773
