Minimo	Corrida
334	170
334	538
334	590
335	38
335	65
335	78
335	79
335	105
335	114
335	174
335	181
335	184
335	213
335	267
335	303
335	310
335	314
335	348
335	352
335	378
335	401
335	431
335	448
335	449
335	474
335	483
335	506
335	512
335	553
335	556
335	559
335	599
335	605
335	619
335	620
335	650
335	661
335	662
335	674
335	693
335	739
335	774
335	792
335	800
335	810
335	817
335	887
335	919
335	927
335	938
335	984
335	996
336	1
336	13
336	28
336	29
336	30
336	45
336	59
336	62
336	64
336	67
336	73
336	76
336	82
336	91
336	93
336	97
336	98
336	107
336	109
336	111
336	112
336	120
336	127
336	138
336	150
336	152
336	158
336	161
336	171
336	180
336	182
336	196
336	207
336	208
336	215
336	216
336	222
336	223
336	225
336	229
336	238
336	241
336	245
336	252
336	258
336	261
336	268
336	270
336	271
336	283
336	284
336	292
336	313
336	317
336	323
336	335
336	337
336	338
336	340
336	343
336	361
336	375
336	382
336	384
336	385
336	390
336	391
336	397
336	399
336	405
336	415
336	416
336	417
336	420
336	425
336	426
336	439
336	442
336	445
336	453
336	454
336	455
336	459
336	460
336	466
336	482
336	500
336	515
336	530
336	534
336	546
336	547
336	548
336	555
336	558
336	569
336	570
336	579
336	585
336	586
336	587
336	592
336	593
336	601
336	602
336	610
336	611
336	614
336	628
336	642
336	649
336	651
336	666
336	671
336	686
336	688
336	689
336	692
336	719
336	720
336	723
336	732
336	744
336	754
336	757
336	775
336	791
336	795
336	804
336	840
336	848
336	850
336	852
336	861
336	875
336	879
336	882
336	888
336	891
336	892
336	896
336	900
336	901
336	912
336	913
336	920
336	929
336	930
336	931
336	953
336	954
336	955
336	956
336	965
336	972
336	977
336	978
336	982
336	983
336	991
336	992
336	995
337	3
337	4
337	5
337	7
337	11
337	17
337	18
337	22
337	25
337	27
337	32
337	36
337	39
337	40
337	42
337	50
337	52
337	56
337	58
337	63
337	66
337	69
337	75
337	87
337	89
337	92
337	104
337	106
337	129
337	133
337	134
337	137
337	143
337	147
337	149
337	151
337	165
337	169
337	173
337	177
337	179
337	187
337	188
337	189
337	191
337	192
337	193
337	195
337	197
337	198
337	212
337	219
337	230
337	234
337	236
337	251
337	256
337	266
337	272
337	277
337	280
337	339
337	347
337	354
337	362
337	365
337	373
337	388
337	394
337	412
337	413
337	423
337	424
337	429
337	444
337	452
337	456
337	473
337	475
337	477
337	478
337	494
337	501
337	504
337	505
337	508
337	514
337	519
337	531
337	533
337	535
337	540
337	541
337	545
337	552
337	557
337	564
337	566
337	571
337	573
337	577
337	582
337	583
337	591
337	596
337	598
337	603
337	607
337	609
337	612
337	615
337	621
337	626
337	630
337	635
337	643
337	644
337	648
337	652
337	653
337	657
337	659
337	664
337	670
337	672
337	673
337	680
337	681
337	684
337	691
337	702
337	704
337	707
337	711
337	715
337	738
337	741
337	742
337	746
337	761
337	763
337	767
337	770
337	778
337	782
337	783
337	787
337	788
337	798
337	801
337	803
337	811
337	813
337	816
337	824
337	830
337	839
337	842
337	844
337	857
337	860
337	862
337	863
337	872
337	874
337	877
337	895
337	904
337	914
337	918
337	934
337	940
337	960
337	976
337	980
337	990
338	2
338	8
338	9
338	12
338	15
338	16
338	19
338	26
338	41
338	44
338	54
338	57
338	70
338	81
338	84
338	85
338	90
338	101
338	102
338	103
338	108
338	122
338	124
338	130
338	132
338	135
338	141
338	157
338	163
338	164
338	167
338	176
338	178
338	185
338	201
338	202
338	205
338	209
338	214
338	217
338	220
338	228
338	232
338	233
338	235
338	244
338	253
338	263
338	264
338	265
338	269
338	274
338	276
338	281
338	282
338	285
338	293
338	294
338	296
338	297
338	301
338	302
338	306
338	309
338	315
338	318
338	320
338	329
338	331
338	334
338	341
338	342
338	344
338	357
338	358
338	363
338	371
338	374
338	376
338	387
338	392
338	403
338	408
338	419
338	421
338	427
338	430
338	433
338	435
338	450
338	451
338	464
338	468
338	476
338	480
338	484
338	486
338	487
338	488
338	492
338	503
338	520
338	521
338	525
338	542
338	543
338	550
338	551
338	563
338	572
338	576
338	584
338	588
338	604
338	608
338	616
338	632
338	641
338	646
338	660
338	676
338	682
338	683
338	700
338	706
338	708
338	709
338	710
338	713
338	714
338	724
338	725
338	728
338	730
338	735
338	736
338	737
338	747
338	748
338	749
338	755
338	758
338	759
338	762
338	765
338	769
338	779
338	780
338	784
338	793
338	794
338	799
338	806
338	808
338	814
338	819
338	828
338	829
338	831
338	834
338	836
338	849
338	858
338	859
338	868
338	876
338	883
338	886
338	893
338	894
338	897
338	899
338	908
338	909
338	911
338	922
338	932
338	935
338	939
338	943
338	945
338	947
338	959
338	963
338	964
338	969
338	971
338	989
338	997
338	999
339	0
339	23
339	24
339	31
339	34
339	35
339	37
339	49
339	51
339	55
339	61
339	68
339	71
339	77
339	96
339	99
339	110
339	113
339	115
339	118
339	121
339	123
339	136
339	139
339	148
339	154
339	160
339	162
339	168
339	172
339	183
339	203
339	204
339	218
339	221
339	240
339	243
339	247
339	248
339	254
339	279
339	287
339	289
339	299
339	325
339	327
339	328
339	345
339	349
339	356
339	359
339	360
339	370
339	381
339	386
339	395
339	398
339	407
339	409
339	411
339	432
339	434
339	438
339	440
339	441
339	443
339	446
339	461
339	467
339	469
339	471
339	479
339	490
339	491
339	497
339	507
339	516
339	522
339	526
339	537
339	544
339	549
339	560
339	568
339	597
339	600
339	623
339	627
339	634
339	637
339	638
339	640
339	645
339	654
339	665
339	679
339	685
339	694
339	695
339	696
339	697
339	699
339	701
339	705
339	721
339	729
339	734
339	740
339	745
339	752
339	753
339	764
339	766
339	776
339	781
339	789
339	790
339	797
339	802
339	805
339	809
339	820
339	825
339	832
339	833
339	835
339	837
339	845
339	846
339	847
339	851
339	853
339	870
339	871
339	878
339	885
339	890
339	898
339	902
339	905
339	910
339	915
339	916
339	923
339	936
339	941
339	946
339	948
339	949
339	950
339	951
339	952
339	979
339	986
339	987
339	988
339	993
340	20
340	46
340	53
340	72
340	88
340	94
340	100
340	119
340	126
340	153
340	155
340	156
340	159
340	175
340	190
340	206
340	226
340	227
340	246
340	250
340	257
340	259
340	262
340	278
340	286
340	291
340	300
340	305
340	312
340	316
340	324
340	332
340	333
340	346
340	351
340	366
340	367
340	368
340	396
340	400
340	410
340	422
340	428
340	437
340	462
340	463
340	496
340	499
340	502
340	511
340	513
340	517
340	518
340	523
340	527
340	529
340	536
340	539
340	554
340	561
340	565
340	567
340	578
340	581
340	594
340	595
340	606
340	622
340	631
340	633
340	639
340	655
340	658
340	663
340	667
340	668
340	678
340	717
340	726
340	756
340	760
340	768
340	773
340	777
340	785
340	786
340	812
340	823
340	826
340	827
340	843
340	854
340	855
340	865
340	869
340	880
340	881
340	906
340	907
340	926
340	933
340	957
340	962
340	967
340	970
340	998
341	6
341	14
341	33
341	48
341	60
341	74
341	95
341	117
341	125
341	128
341	131
341	142
341	144
341	166
341	210
341	211
341	224
341	239
341	242
341	255
341	260
341	273
341	275
341	288
341	290
341	295
341	298
341	304
341	307
341	308
341	311
341	350
341	364
341	379
341	383
341	389
341	404
341	414
341	436
341	458
341	470
341	472
341	485
