Minimo	Corrida
100	6
100	71
100	104
100	257
100	347
100	365
100	415
100	482
100	587
100	622
100	782
100	795
100	849
101	25
101	33
101	103
101	161
101	213
101	229
101	286
101	295
101	297
101	301
101	311
101	315
101	320
101	345
101	350
101	352
101	392
101	400
101	428
101	446
101	454
101	462
101	467
101	485
101	503
101	558
101	560
101	589
101	590
101	628
101	632
101	649
101	650
101	657
101	671
101	675
101	685
101	686
101	728
101	742
101	755
101	774
101	784
101	831
101	851
101	860
101	873
101	877
101	882
101	898
101	928
101	937
101	967
101	988
101	991
102	4
102	20
102	27
102	30
102	44
102	52
102	65
102	85
102	90
102	105
102	109
102	129
102	140
102	141
102	151
102	152
102	160
102	186
102	199
102	200
102	203
102	214
102	231
102	232
102	245
102	258
102	259
102	274
102	276
102	280
102	282
102	290
102	302
102	303
102	309
102	313
102	342
102	354
102	375
102	377
102	386
102	398
102	412
102	416
102	418
102	429
102	436
102	440
102	441
102	451
102	476
102	478
102	481
102	500
102	504
102	511
102	514
102	520
102	523
102	527
102	528
102	551
102	559
102	594
102	596
102	597
102	601
102	602
102	603
102	625
102	633
102	636
102	639
102	646
102	668
102	670
102	684
102	689
102	696
102	699
102	708
102	715
102	730
102	744
102	745
102	751
102	761
102	768
102	783
102	792
102	794
102	800
102	802
102	804
102	809
102	814
102	815
102	829
102	834
102	840
102	853
102	854
102	856
102	859
102	870
102	881
102	891
102	901
102	907
102	915
102	920
102	923
102	925
102	929
102	930
102	936
102	947
102	959
102	966
102	981
102	982
102	983
102	984
102	985
102	995
102	999
103	7
103	8
103	9
103	13
103	15
103	16
103	17
103	23
103	28
103	29
103	31
103	40
103	41
103	42
103	45
103	55
103	62
103	67
103	69
103	72
103	77
103	80
103	82
103	86
103	98
103	102
103	113
103	119
103	123
103	131
103	132
103	136
103	137
103	139
103	142
103	149
103	150
103	156
103	159
103	167
103	169
103	176
103	183
103	185
103	204
103	219
103	225
103	237
103	242
103	243
103	251
103	252
103	261
103	262
103	271
103	291
103	292
103	299
103	304
103	306
103	307
103	312
103	314
103	321
103	323
103	324
103	331
103	332
103	333
103	334
103	338
103	341
103	355
103	358
103	364
103	370
103	373
103	374
103	379
103	382
103	388
103	394
103	403
103	404
103	410
103	421
103	422
103	426
103	430
103	431
103	433
103	439
103	442
103	445
103	452
103	463
103	469
103	473
103	474
103	477
103	483
103	484
103	486
103	506
103	507
103	510
103	513
103	519
103	526
103	530
103	531
103	535
103	536
103	542
103	549
103	561
103	562
103	564
103	569
103	570
103	574
103	580
103	581
103	595
103	598
103	613
103	617
103	618
103	619
103	623
103	629
103	641
103	647
103	648
103	651
103	652
103	654
103	674
103	676
103	679
103	680
103	682
103	683
103	687
103	688
103	692
103	693
103	695
103	698
103	700
103	705
103	707
103	710
103	714
103	717
103	735
103	753
103	754
103	758
103	760
103	769
103	773
103	786
103	790
103	805
103	813
103	817
103	823
103	825
103	826
103	830
103	833
103	838
103	841
103	842
103	847
103	848
103	855
103	872
103	874
103	878
103	885
103	892
103	895
103	899
103	900
103	903
103	911
103	918
103	919
103	924
103	933
103	940
103	944
103	949
103	954
103	955
103	956
103	957
103	965
103	968
103	969
103	971
103	973
103	986
103	989
103	996
103	998
104	0
104	10
104	11
104	12
104	14
104	18
104	19
104	34
104	35
104	36
104	37
104	54
104	58
104	60
104	61
104	66
104	68
104	73
104	79
104	83
104	84
104	93
104	101
104	116
104	121
104	127
104	128
104	135
104	143
104	148
104	154
104	162
104	164
104	172
104	173
104	177
104	178
104	179
104	180
104	184
104	187
104	188
104	190
104	191
104	192
104	193
104	195
104	197
104	202
104	206
104	208
104	210
104	212
104	215
104	217
104	221
104	235
104	236
104	238
104	239
104	246
104	253
104	254
104	255
104	256
104	263
104	265
104	268
104	272
104	273
104	277
104	283
104	296
104	298
104	300
104	308
104	310
104	316
104	317
104	318
104	319
104	326
104	327
104	328
104	337
104	353
104	356
104	357
104	361
104	367
104	368
104	376
104	378
104	384
104	387
104	390
104	391
104	393
104	395
104	405
104	407
104	417
104	419
104	423
104	424
104	425
104	427
104	453
104	458
104	466
104	468
104	470
104	471
104	475
104	487
104	490
104	495
104	502
104	505
104	509
104	515
104	533
104	534
104	538
104	540
104	543
104	556
104	557
104	565
104	567
104	571
104	577
104	583
104	586
104	588
104	591
104	593
104	599
104	600
104	604
104	608
104	609
104	614
104	620
104	624
104	626
104	635
104	637
104	638
104	642
104	653
104	655
104	660
104	664
104	678
104	691
104	697
104	702
104	703
104	709
104	711
104	712
104	720
104	721
104	724
104	725
104	733
104	734
104	736
104	738
104	740
104	743
104	746
104	748
104	752
104	756
104	759
104	763
104	766
104	777
104	785
104	787
104	791
104	793
104	796
104	799
104	806
104	808
104	811
104	819
104	827
104	832
104	835
104	837
104	858
104	861
104	863
104	864
104	866
104	868
104	869
104	875
104	884
104	886
104	887
104	902
104	904
104	926
104	932
104	934
104	946
104	948
104	951
