Minimo	Corrida
206	4
206	19
206	65
206	93
206	100
206	172
206	190
206	194
206	195
206	215
206	225
206	233
206	244
206	262
206	269
206	299
206	311
206	318
206	332
206	343
206	354
206	362
206	386
206	418
206	434
206	438
206	446
206	456
206	457
206	466
206	470
206	491
206	493
206	522
206	531
206	542
206	545
206	564
206	583
206	608
206	614
206	615
206	618
206	624
206	627
206	631
206	642
206	664
206	693
206	702
206	727
206	733
206	756
206	774
206	777
206	793
206	798
206	802
206	807
206	809
206	873
206	881
206	915
206	924
206	935
206	947
206	970
206	996
207	8
207	10
207	16
207	28
207	31
207	37
207	59
207	60
207	70
207	73
207	85
207	86
207	104
207	105
207	107
207	114
207	128
207	140
207	143
207	144
207	156
207	165
207	171
207	180
207	198
207	199
207	200
207	205
207	207
207	208
207	211
207	212
207	226
207	236
207	241
207	247
207	248
207	267
207	275
207	276
207	277
207	279
207	281
207	282
207	291
207	295
207	298
207	310
207	314
207	316
207	322
207	326
207	342
207	344
207	356
207	359
207	380
207	381
207	396
207	401
207	409
207	411
207	416
207	419
207	424
207	427
207	436
207	437
207	442
207	448
207	451
207	452
207	464
207	474
207	476
207	486
207	502
207	504
207	506
207	510
207	515
207	517
207	518
207	520
207	523
207	524
207	538
207	540
207	541
207	543
207	549
207	557
207	569
207	571
207	575
207	584
207	590
207	593
207	602
207	623
207	625
207	628
207	630
207	634
207	641
207	647
207	649
207	658
207	661
207	662
207	667
207	669
207	673
207	676
207	682
207	686
207	691
207	696
207	701
207	704
207	706
207	714
207	721
207	731
207	758
207	759
207	768
207	772
207	775
207	783
207	784
207	792
207	794
207	803
207	805
207	816
207	817
207	823
207	824
207	827
207	836
207	841
207	848
207	850
207	851
207	861
207	871
207	890
207	893
207	898
207	900
207	905
207	908
207	914
207	921
207	949
207	951
207	955
207	957
207	959
207	960
207	963
207	964
207	965
207	969
207	971
207	975
207	978
207	988
207	994
208	0
208	1
208	5
208	7
208	9
208	12
208	20
208	21
208	22
208	24
208	27
208	29
208	36
208	38
208	39
208	40
208	43
208	45
208	46
208	47
208	50
208	52
208	55
208	56
208	57
208	61
208	64
208	66
208	68
208	69
208	77
208	81
208	82
208	83
208	92
208	94
208	96
208	97
208	99
208	101
208	102
208	111
208	118
208	120
208	122
208	125
208	127
208	133
208	136
208	137
208	138
208	142
208	147
208	148
208	152
208	153
208	155
208	157
208	158
208	159
208	164
208	166
208	168
208	170
208	175
208	179
208	181
208	184
208	185
208	188
208	192
208	214
208	216
208	222
208	224
