Minimo	Corrida
67	18
67	28
67	257
67	292
67	337
67	359
67	424
67	482
67	629
67	747
67	764
67	779
67	818
67	841
67	874
68	4
68	16
68	19
68	27
68	49
68	51
68	52
68	55
68	58
68	60
68	72
68	79
68	84
68	98
68	107
68	111
68	116
68	124
68	127
68	130
68	158
68	197
68	224
68	227
68	229
68	263
68	268
68	281
68	291
68	297
68	304
68	333
68	338
68	363
68	383
68	388
68	390
68	391
68	407
68	419
68	441
68	448
68	455
68	457
68	458
68	459
68	461
68	481
68	494
68	496
68	497
68	500
68	501
68	505
68	508
68	512
68	520
68	526
68	558
68	559
68	563
68	564
68	566
68	574
68	578
68	581
68	582
68	598
68	614
68	621
68	625
68	637
68	640
68	646
68	651
68	654
68	655
68	665
68	680
68	690
68	696
68	699
68	706
68	721
68	722
68	727
68	730
68	740
68	755
68	769
68	780
68	802
68	813
68	820
68	822
68	837
68	882
68	888
68	895
68	903
68	917
68	922
68	930
68	932
68	935
68	936
68	937
68	939
68	941
68	944
68	946
68	949
68	957
68	963
68	967
68	996
69	1
69	3
69	6
69	8
69	10
69	11
69	15
69	20
69	21
69	24
69	25
69	31
69	32
69	34
69	41
69	43
69	45
69	47
69	48
69	50
69	54
69	59
69	61
69	64
69	65
69	68
69	71
69	73
69	82
69	89
69	91
69	92
69	97
69	102
69	104
69	105
69	108
69	112
69	118
69	122
69	126
69	129
69	135
69	136
69	140
69	144
69	146
69	152
69	162
69	164
69	169
69	178
69	179
69	181
69	183
69	184
69	185
69	187
69	193
69	196
69	199
69	206
69	208
69	209
69	211
69	212
69	215
69	217
69	220
69	221
69	222
69	225
69	230
69	234
69	237
69	239
69	240
69	242
69	243
69	246
69	249
69	250
69	251
69	253
69	258
69	270
69	271
69	273
69	284
69	286
69	287
69	288
69	293
69	294
69	300
69	302
69	307
69	310
69	312
69	313
69	317
69	318
69	321
69	324
69	325
69	326
69	327
69	329
69	332
69	335
69	345
69	348
69	352
69	355
69	357
69	361
69	368
69	372
69	375
69	376
69	378
69	379
69	384
69	394
69	395
69	396
69	398
69	400
69	403
69	404
69	409
69	410
69	411
69	412
69	418
69	428
69	429
69	430
69	432
69	438
69	440
69	446
69	463
69	465
69	469
69	472
69	475
69	479
69	480
69	483
69	486
69	488
69	489
69	492
69	495
69	498
69	506
69	507
69	510
69	511
69	519
69	521
69	523
69	533
69	537
69	544
69	546
69	547
69	552
69	554
69	556
69	569
69	572
69	577
69	579
69	584
69	585
69	587
69	588
69	592
69	595
69	597
69	599
69	604
69	605
69	606
69	610
69	615
69	616
69	617
69	618
69	622
69	627
69	632
69	638
69	643
69	644
69	647
69	649
69	650
69	652
69	656
69	657
69	659
69	663
69	666
69	667
69	672
69	674
69	682
69	688
69	691
69	692
69	693
69	694
69	695
69	701
69	710
69	712
69	718
69	723
69	724
69	726
69	728
69	729
69	735
69	737
69	748
69	750
69	754
69	762
69	763
69	770
69	775
69	776
69	778
69	785
69	786
69	788
69	790
69	792
69	793
69	794
69	795
69	797
69	798
69	800
69	804
69	807
69	808
69	810
69	811
69	816
69	821
69	823
69	825
69	831
69	832
69	834
69	838
69	839
69	840
69	843
69	844
69	847
69	849
69	856
69	862
69	863
69	864
69	867
69	868
69	870
69	872
69	873
69	875
69	877
69	880
69	884
69	885
69	886
69	900
69	902
69	904
69	905
69	909
69	913
69	915
69	918
69	921
69	926
69	947
69	948
69	950
69	951
69	956
69	958
69	964
69	970
69	977
69	981
69	985
69	990
69	997
70	0
70	9
70	13
70	17
70	23
70	29
70	30
70	33
70	36
70	38
70	56
70	63
70	66
70	69
70	74
70	75
70	76
70	78
70	81
70	83
70	85
70	87
70	88
70	90
70	93
70	95
70	99
70	101
70	106
70	110
70	114
70	117
70	119
70	123
70	125
70	128
70	131
70	132
70	133
70	134
70	138
70	139
70	141
70	142
70	143
70	148
70	149
70	150
70	151
70	153
70	154
70	156
70	159
70	161
70	165
70	167
70	170
70	171
70	172
70	173
70	174
70	175
70	176
70	177
70	180
70	189
70	192
70	194
70	198
70	200
70	201
70	203
70	204
70	207
70	214
70	219
70	223
70	228
70	231
70	235
70	238
70	241
70	244
70	248
70	252
70	254
70	255
70	256
70	259
70	260
70	261
70	262
70	264
70	265
70	266
70	269
70	274
70	275
70	277
70	278
70	280
70	282
70	283
70	290
70	295
70	296
70	299
70	303
70	305
70	309
70	314
70	319
70	323
70	331
70	334
70	336
70	339
70	340
70	342
70	343
70	344
70	346
70	349
70	350
70	351
70	360
70	362
70	364
70	365
70	369
70	370
70	373
70	374
70	381
70	382
70	387
70	392
70	397
70	401
70	402
70	414
70	415
70	416
70	417
70	421
70	422
70	423
70	425
70	431
70	434
70	437
70	439
70	443
70	445
70	450
70	452
70	453
70	456
70	460
70	462
70	464
70	470
70	474
70	484
70	490
70	502
70	503
70	509
70	514
70	515
70	516
70	518
70	522
70	527
70	528
70	530
70	534
70	538
70	540
70	541
70	542
70	548
70	550
70	553
70	557
70	561
70	562
70	565
70	568
70	571
70	573
70	575
70	576
70	580
70	583
70	586
70	591
70	596
70	600
70	603
70	608
70	611
70	624
70	626
70	628
70	630
70	631
70	636
70	639
70	641
70	642
70	645
70	648
70	660
70	662
70	668
70	671
70	675
70	676
70	677
70	678
70	681
70	683
70	684
70	685
70	686
70	687
70	689
70	697
70	700
70	703
70	704
70	707
70	708
70	711
70	713
70	715
70	716
70	717
70	719
70	725
70	732
70	733
70	736
70	738
70	742
70	743
70	744
70	745
70	746
70	751
70	756
70	757
70	765
70	766
70	767
70	768
70	771
70	774
70	777
70	782
70	783
70	787
70	791
70	796
70	799
70	801
70	803
70	805
70	819
70	826
70	827
70	830
70	833
70	835
70	850
70	852
70	858
70	859
70	861
70	871
70	878
70	879
70	881
70	883
70	887
70	889
70	890
70	894
70	898
70	906
70	908
70	910
70	911
70	912
70	916
70	920
70	923
70	924
70	928
70	929
70	933
70	934
70	940
70	942
70	953
70	954
70	959
70	960
70	965
70	966
70	968
70	969
70	973
70	975
70	976
70	980
70	983
70	984
70	986
70	992
70	994
70	998
71	7
71	14
71	26
71	35
71	37
71	39
71	40
71	42
71	44
71	46
71	53
71	57
71	67
71	70
71	77
71	80
71	86
71	94
71	96
71	103
71	109
71	113
71	115
71	120
71	121
71	145
71	155
71	157
71	168
71	182
71	186
71	188
71	190
71	191
71	195
71	205
71	210
71	213
71	218
71	226
71	233
71	245
71	247
71	267
71	272
71	279
71	289
71	298
71	301
71	308
71	311
71	315
71	320
71	322
71	328
71	330
71	341
71	353
71	354
71	356
71	358
71	366
71	367
71	371
71	377
71	380
71	385
71	386
71	389
71	393
71	399
71	406
71	408
71	413
71	427
71	435
71	436
71	442
71	444
71	447
71	451
71	454
71	466
71	468
71	471
71	476
71	477
71	478
71	485
71	487
71	491
71	493
71	499
71	504
71	513
71	517
71	524
71	525
71	529
71	531
71	532
71	535
71	536
71	539
71	543
71	545
71	549
71	551
71	555
71	560
71	567
71	570
71	589
71	593
71	594
71	602
71	607
71	609
71	612
71	613
71	619
71	620
71	623
71	634
71	653
71	661
71	664
71	679
71	705
71	709
71	720
71	734
71	739
71	752
71	753
71	758
71	760
71	772
71	773
71	781
71	784
71	806
71	809
71	812
71	814
71	817
71	824
71	828
71	829
71	836
71	842
71	846
71	848
71	851
71	854
71	855
71	857
71	860
71	865
71	866
71	869
71	891
71	892
71	897
71	901
71	919
71	925
71	927
71	931
71	938
71	943
71	945
71	952
71	961
71	962
71	971
71	974
71	978
71	979
71	987
71	988
71	989
71	991
71	993
71	999
72	2
72	5
72	12
72	22
72	62
72	100
72	137
72	147
72	160
72	163
72	166
72	202
72	216
72	232
72	236
72	276
72	285
72	306
72	405
72	420
72	426
72	433
72	449
72	467
72	473
72	590
72	601
72	633
72	635
72	658
72	669
72	670
72	698
72	702
72	714
72	731
72	749
72	789
72	815
72	845
72	853
72	876
72	893
72	896
72	907
72	955
72	972
72	982
72	995
73	316
73	347
73	673
73	741
73	761
73	899
73	914
74	759
