Minimo	Corrida
99	458
99	703
100	31
100	42
100	95
100	215
100	350
100	369
100	377
100	477
100	513
100	610
100	631
100	632
100	808
100	892
100	933
100	946
101	7
101	11
101	28
101	72
101	91
101	93
101	114
101	198
101	210
101	213
101	229
101	242
101	243
101	262
101	302
101	305
101	307
101	321
101	352
101	356
101	363
101	365
101	374
101	446
101	450
101	481
101	509
101	527
101	543
101	546
101	550
101	557
101	561
101	569
101	575
101	581
101	587
101	598
101	608
101	646
101	676
101	685
101	692
101	695
101	697
101	727
101	732
101	755
101	761
101	764
101	789
101	817
101	818
101	835
101	842
101	845
101	853
101	863
101	881
101	891
101	898
101	901
101	903
101	929
101	939
101	941
101	959
101	983
102	9
102	19
102	21
102	29
102	38
102	41
102	48
102	50
102	53
102	54
102	59
102	60
102	61
102	69
102	84
102	85
102	87
102	88
102	92
102	96
102	102
102	103
102	119
102	120
102	125
102	127
102	128
102	132
102	136
102	169
102	170
102	175
102	180
102	181
102	194
102	200
102	202
102	216
102	231
102	238
102	241
102	244
102	264
102	268
102	271
102	274
102	282
102	284
102	285
102	295
102	297
102	306
102	317
102	318
102	336
102	341
102	344
102	347
102	349
102	351
102	353
102	358
102	359
102	370
102	388
102	389
102	395
102	399
102	403
102	414
102	415
102	417
102	424
102	430
102	431
102	436
102	437
102	438
102	439
102	444
102	451
102	461
102	467
102	470
102	472
102	474
102	478
102	483
102	493
102	499
102	511
102	514
102	516
102	525
102	526
102	529
102	532
102	533
102	540
102	544
102	568
102	577
102	578
102	599
102	601
102	603
102	622
102	627
102	636
102	639
102	643
102	654
102	658
102	660
102	665
102	670
102	673
102	675
102	677
102	683
102	689
102	694
102	707
102	712
102	713
102	725
102	733
102	738
102	739
102	743
102	744
102	747
102	750
102	751
102	752
102	765
102	768
102	770
102	773
102	774
102	779
102	780
102	790
102	793
102	795
102	798
102	799
102	801
102	802
102	803
102	807
102	809
102	811
102	825
102	830
102	832
102	840
102	847
102	852
102	859
102	864
102	871
102	874
102	900
102	902
